2026-06-19 15:28:42,058 - USER_ID:3 - ACTION:LOGIN - User login.
2026-06-19 15:31:57,925 - USER_ID:3 - ACTION:SET_SIGNATURE_PROFILE - Signature profile civitas diperbarui.
2026-06-19 20:15:58,192 - USER_ID:3 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 20:17:20,527 - USER_ID:3 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 20:17:53,668 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [BLOCKED] Network access: IP=1.1.1.1, Lokasi=South Brisbane, Queensland, Australia, ISP=Cloudflare, Inc, Tipe=VPN/Proxy, Waktu=2026-06-19T20:17:53
2026-06-19 20:17:53,686 - USER_ID:SYSTEM - ACTION:LOGIN_FAILED - [STATUS:FAILED] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Akses diblokir: VPN / Proxy Detected. Reason: Akses diblokir: Terdeteksi penggunaan VPN/Proxy atau pengecekan gagal (Fail-Secure). IP: 1.1.1.1, ISP: Cloudflare, Inc, Lokasi: South Brisbane, Australia.
2026-06-19 20:18:08,645 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T20:18:08
2026-06-19 20:18:08,890 - USER_ID:3 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 20:18:08,940 - USER_ID:3 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 20:23:38,865 - USER_ID:3 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T20:23:38
2026-06-19 20:23:41,087 - USER_ID:3 - ACTION:INSTITUTION_SIGN_PDF - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Dokumen sign_985fe96183454b38810729dc81d81a5c_LEMBAR_TESTING_DIG_SIGN_APP_UJAJA.pdf ditandatangani oleh Universitas Jaya Jaya; operator Raka Aditya (Ujaja-4299950E90B6).
2026-06-19 20:23:55,020 - USER_ID:3 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 20:24:10,484 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T20:24:10
2026-06-19 20:24:10,658 - USER_ID:4 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 20:24:10,706 - USER_ID:4 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 20:24:47,960 - USER_ID:4 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T20:24:47
2026-06-19 20:24:50,159 - USER_ID:4 - ACTION:INSTITUTION_SIGN_PDF - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Dokumen sign_24d67c63ba224445bdab02311f2fb00f_83434b759cdd1c09.pdf ditandatangani oleh Universitas Jaya Jaya; operator Maya Pradipta (Ujaja-CE4E04CE7D80).
2026-06-19 20:34:30,159 - USER_ID:4 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T20:34:30
2026-06-19 20:34:52,145 - USER_ID:4 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T20:34:52
2026-06-19 20:34:54,357 - USER_ID:4 - ACTION:INSTITUTION_SIGN_PDF - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Dokumen sign_ce40a62aaa9d44f68d17690efa48938a_83434b759cdd1c09.pdf ditandatangani oleh Universitas Jaya Jaya; operator Maya Pradipta (Ujaja-6E30B7032E0B).
2026-06-19 20:37:15,555 - USER_ID:4 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T20:37:15
2026-06-19 20:37:17,764 - USER_ID:4 - ACTION:INSTITUTION_SIGN_PDF - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Dokumen sign_8ec927760df34650ad8f239023d7f1d0_83434b759cdd1c09.pdf ditandatangani oleh Universitas Jaya Jaya; operator Maya Pradipta (Ujaja-39DCF8DAEB4C).
2026-06-19 21:03:08,358 - USER_ID:4 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 21:04:17,909 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:04:17
2026-06-19 21:04:18,499 - USER_ID:3 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 21:04:18,575 - USER_ID:3 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 21:05:23,842 - USER_ID:3 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:05:23
2026-06-19 21:05:33,152 - USER_ID:3 - ACTION:INSTITUTION_SIGN_PDF - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Dokumen sign_13f8e38bf32644b885bc0381edbc1d25_LEMBAR_TESTING_DIG_SIGN_APP_UJAJA.pdf ditandatangani oleh Universitas Jaya Jaya; operator Raka Aditya (Ujaja-A5B970C8CEFA).
2026-06-19 21:06:13,085 - USER_ID:3 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 21:06:20,633 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:06:20
2026-06-19 21:06:21,151 - USER_ID:2 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 21:06:21,212 - USER_ID:2 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 21:06:29,436 - USER_ID:2 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 21:06:36,110 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:06:36
2026-06-19 21:06:36,669 - USER_ID:1 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 21:06:36,718 - USER_ID:1 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 21:06:41,385 - USER_ID:1 - ACTION:APPROVE_DIGITAL_ID - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Digital ID Ujaja-DID-DOSEN-F79E30D902874F7F diterbitkan untuk Dr. Satria Wiratama (Ujaja-DSN-0001).
2026-06-19 21:06:43,585 - USER_ID:1 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 21:06:49,835 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:06:49
2026-06-19 21:06:50,407 - USER_ID:2 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 21:06:50,483 - USER_ID:2 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 21:07:57,160 - USER_ID:2 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:07:57
2026-06-19 21:08:03,050 - USER_ID:2 - ACTION:INSTITUTION_SIGN_PDF - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Dokumen sign_6e9f216dfaaa4b5685822779e32e3a5a_8baf5c97477e9be1.pdf ditandatangani oleh Universitas Jaya Jaya; operator Dr. Satria Wiratama (Ujaja-34543AE22C87).
2026-06-19 21:09:14,419 - USER_ID:2 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 21:09:46,888 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:09:46
2026-06-19 21:09:47,651 - USER_ID:4 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 21:09:47,714 - USER_ID:4 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 21:10:09,734 - USER_ID:4 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:10:09
2026-06-19 21:10:15,556 - USER_ID:4 - ACTION:INSTITUTION_SIGN_PDF - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Dokumen sign_c0e2d844049c4c66870b329505675809_3ccf0642c68816fd.pdf ditandatangani oleh Universitas Jaya Jaya; operator Maya Pradipta (Ujaja-350589397748).
2026-06-19 21:12:36,243 - USER_ID:SYSTEM - ACTION:VERIFY - [STATUS:FAILED] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Verifikasi GAGAL via QR Code (Hash mismatch) untuk Ujaja-34543AE22C87
2026-06-19 21:13:00,237 - USER_ID:4 - ACTION:LOGOUT - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil logout
2026-06-19 21:13:35,043 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [BLOCKED] Network access: IP=1.1.1.1, Lokasi=South Brisbane, Queensland, Australia, ISP=Cloudflare, Inc, Tipe=VPN/Proxy, Waktu=2026-06-19T21:13:34
2026-06-19 21:13:35,107 - USER_ID:SYSTEM - ACTION:LOGIN_FAILED - [STATUS:FAILED] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Akses diblokir: VPN / Proxy Detected. Reason: Akses diblokir: Terdeteksi penggunaan VPN/Proxy atau pengecekan gagal (Fail-Secure). IP: 1.1.1.1, ISP: Cloudflare, Inc, Lokasi: South Brisbane, Australia.
2026-06-19 21:13:43,489 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [BLOCKED] Network access: IP=1.1.1.1, Lokasi=South Brisbane, Queensland, Australia, ISP=Cloudflare, Inc, Tipe=VPN/Proxy, Waktu=2026-06-19T21:13:43
2026-06-19 21:13:43,552 - USER_ID:SYSTEM - ACTION:LOGIN_FAILED - [STATUS:FAILED] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Akses diblokir: VPN / Proxy Detected. Reason: Akses diblokir: Terdeteksi penggunaan VPN/Proxy atau pengecekan gagal (Fail-Secure). IP: 1.1.1.1, ISP: Cloudflare, Inc, Lokasi: South Brisbane, Australia.
2026-06-19 21:13:50,888 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [BLOCKED] Network access: IP=1.1.1.1, Lokasi=South Brisbane, Queensland, Australia, ISP=Cloudflare, Inc, Tipe=VPN/Proxy, Waktu=2026-06-19T21:13:50
2026-06-19 21:13:50,956 - USER_ID:SYSTEM - ACTION:LOGIN_FAILED - [STATUS:FAILED] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Akses diblokir: VPN / Proxy Detected. Reason: Akses diblokir: Terdeteksi penggunaan VPN/Proxy atau pengecekan gagal (Fail-Secure). IP: 1.1.1.1, ISP: Cloudflare, Inc, Lokasi: South Brisbane, Australia.
2026-06-19 21:14:00,587 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:14:00
2026-06-19 21:14:01,093 - USER_ID:2 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-19 21:14:01,155 - USER_ID:2 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-19 21:15:05,610 - USER_ID:2 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:15:05
2026-06-19 21:15:59,685 - USER_ID:2 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-19T21:15:59
2026-06-20 09:56:21,430 - USER_ID:SYSTEM - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-20T09:56:21
2026-06-20 09:56:21,607 - USER_ID:3 - ACTION:LOGIN - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] User login.
2026-06-20 09:56:21,653 - USER_ID:3 - ACTION:LOGIN_SUCCESS - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] Berhasil login ke sistem
2026-06-20 09:56:46,876 - USER_ID:3 - ACTION:NETWORK_ACCESS_CHECK - [STATUS:SUCCESS] [IP:127.0.0.1] [UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36] [ALLOWED] Network access: IP=127.0.0.1, Lokasi=LocalDB, LocalDB, Offline-Fallback, ISP=Local ISP DB, Tipe=Direct, Waktu=2026-06-20T09:56:46
